user_input,reference_contexts,reference,persona_name,query_style,query_length,synthesizer_name
Quisiera saber qué tipo de gastos notariales se deben pagar al firmar la escritura de compraventa dentro de un crédito hipotecario y de qué manera se calculan según el valor de la vivienda y la ubicación de la notaría.,"['Gastos Operacionales para crédito hipotecario\n\nRespuesta\n\nCorresponden a los gastos estimados asociados a tu crédito hipotecario. Estos gastos debes provisionarlos una vez que tengas tu crédito aprobado para el pago de los siguientes ítems:Tasación, informe que realiza un tasador (ente externo al Banco) que permite conocer el valor comercial de la propiedad y definir el monto que el Banco podrá financiar. El costo de la tasación va a depender de la localidad y del valor de la propiedad.Estudio de Títulos, informe legal de la propiedad que permite asegurar que no exista ninguna situación de ámbito legal que impida su venta o la posterior inscripción de la hipoteca en el Conservador de Bienes Raíces, por ejemplo que la propiedad no esté sujeta a expropiación o que todas las contribuciones están pagadas, que los cambios de dueños anteriores estén en regla, etc. Con el estudio de títulos aprobado se confecciona la Escritura de compraventa.\n\nConfección de la Escritura, documento que confecciona el área legal del Banco, en él se pactan las condiciones de compraventa de la propiedad y se especifican las condiciones del crédito hipotecario.Gastos notariales: corresponden al pago de impuestos y honorarios, pago se realiza en la Notaría al momento de la firma de la escritura y pueden variar según el valor de la vivienda y la localidad en dónde se encuentre la notaria.Inscripción en el Conservador de Bienes Raíces: Una vez firmada la Escritura por todas las partes involucradas, se ingresa al Conservador de Bienes Raíces, en donde se inscribe la propiedad a nombre del nuevo comprador, acreditando su dominio sobre ella y la hipoteca a favor de BancoEstado. El costo asociado a esta inscripción corresponde a un porcentaje sobre el valor de la vivienda.\n\nGastos Operacionales para crédito hipotecario\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/creditos/creditos-hipotecarios.html#/']",Los gastos notariales son los impuestos y honorarios que se pagan en la notaría al momento de firmar la escritura de compraventa. Estos costos pueden variar según el valor de la vivienda y la localidad donde se encuentre la notaría.,Pequeña Inversionista,PERFECT_GRAMMAR,LONG,single_hop_specific_query_synthesizer
¿A quién está dirigido el Leasing Habitacional?,"['A quiénes está dirigido Leasing Habitacional\n\nRespuesta\n\nA personas que pueden pagar un arriendo, pero que no tienen capacidad de generar ahorro suficiente para postular a otros sistemas de subsidio habitacional.\n\nA quiénes está dirigido Leasing Habitacional\n\nFuente: https://www.minvu.gob.cl/beneficio/vivienda/leasing-habitacional/']","A personas que pueden pagar un arriendo, pero que no tienen capacidad de generar ahorro suficiente para postular a otros sistemas de subsidio habitacional.",Padre de Familia Pragmático,WEB_SEARCH_LIKE,MEDIUM,single_hop_specific_query_synthesizer
que es la UF y como se usa en los subsidios habitacionales para personas con discapacidad en Chile,['Beneficios para personas con discapacidad en programas Minvu DS1 Tramo 2\n\nRespuesta\n\nBeneficios para personas con discapacidad en programas Minvu\n\nEste subsidio habitacional considera una atención especial para grupos familiares que cuenten con algún integrante que pertenezca al Registro Nacional de la Discapacidad.\n\nLas medidas especiales establecidas son las siguientes:\n\nPuntaje adicional al momento de ser evaluada la postulación a este programa habitacional. Son 30 puntos por cada integrante del núcleo familiar declarado que acredite discapacidad.\n\nLas personas o familias que obtengan este subsidio recibirán un aporte adicional de hasta 20 UF u 80 UF en caso de movilidad reducida para financiar obras en la vivienda que contribuyan a superar las limitaciones que afecten al integrante del grupo familiarcon discapacidad.\n\nBeneficios para personas con discapacidad en programas Minvu DS1 Tramo 2\n\nFuente: https://www.minvu.gob.cl/beneficio/vivienda/subsidio-habitacional-para-comprar-una-vivienda-de-hasta-1600-uf-ds1/'],"En el programa DS1 Tramo 2 el aporte adicional para familias con discapacidad se otorga en unidades de fomento (UF). Según el contexto, el subsidio puede incluir hasta 20 UF y, si la familia tiene movilidad reducida, hasta 80 UF para financiar obras que eliminen las limitaciones del integrante con discapacidad.",Estudiante Curioso,WEB_SEARCH_LIKE,LONG,single_hop_specific_query_synthesizer
"¿Qué beneficios brinda el programa Minvu DS1 Tramo 3 a familias que tengan un integrante con discapacidad, y en qué consiste el puntaje adicional y el aporte para obras en la vivienda?","['Beneficios para personas con discapacidad en programas Minvu DS1 Tramo 3\n\nRespuesta\n\nBeneficios para personas con discapacidad en programas Minvu\n\nEste subsidio habitacional considera una atención especial para grupos familiares que cuenten con algún integrante que pertenezca al Registro Nacional de la Discapacidad.\n\nLas medidas especiales establecidas son las siguientes:\n\nPuntaje adicional al momento de ser evaluada la postulación a este programa habitacional. Son 30 puntos por cada integrante del núcleo familiar declarado que acredite discapacidad.\n\nLas personas o familias que obtengan este subsidio, recibirán un aporte adicional de hasta 20 UF u 80 UF en caso de movilidad reducida para financiar obras en la vivienda que contribuyan a superar las limitaciones que afecten al integrante del grupo familiarcon discapacidad.\n\nBeneficios para personas con discapacidad en programas Minvu DS1 Tramo 3\n\nFuente: https://www.minvu.gob.cl/beneficio/vivienda/subsidio-habitacional-para-comprar-una-vivienda-de-hasta-2200-uf-ds1/']","El programa Minvu DS1 Tramo 3 otorga beneficios especiales a familias con un integrante inscrito en el Registro Nacional de la Discapacidad. Cada persona con discapacidad declarada suma 30 puntos adicionales al momento de evaluar la postulación. Además, las familias que obtengan el subsidio reciben un aporte extra de hasta 20 UF, o hasta 80 UF si la discapacidad implica movilidad reducida, para financiar obras en la vivienda que ayuden a superar las limitaciones del integrante con discapacidad.",Padre de Familia Pragmático,PERFECT_GRAMMAR,LONG,single_hop_specific_query_synthesizer
Cuanto vale la UF pa comprar casa?,['Cómo se financia la compra de una vivienda DS1 Tramo 1\n\nRespuesta\n\n¿Cómo se financia la compra de una vivienda?\n\nAHORRO + SUBSIDIO HABITACIONAL + RECURSOS PROPIOS O CRÉDITO HIPOTECARIO\n\nEl valor máximo del subsidio que pueden obtener las familias varía según la zona geográfica donde se espera aplicar este aporte del Estado.\n\nCómo se financia la compra de una vivienda DS1 Tramo 1\n\nFuente: https://www.minvu.gob.cl/beneficio/vivienda/subsidio-habitacional-comprar-una-vivienda-de-hasta-1100-uf-ds1/'],"Se financia con ahorro, subsidio habitacional (el valor máximo del subsidio varía según la zona y puede llegar hasta 1100 UF) y recursos propios o crédito hipotecario.",Padre de Familia Pragmático,MISSPELLED,SHORT,single_hop_specific_query_synthesizer
"Oye, ¿me puedes decir cuál es el monto mínimo del ahorro que tengo que tener en la cuenta para la vivienda para postular a un subsidio habitacional del MINVU, y cuándo tiene que estar depositado?","['Cuál es el monto mínimo del ahorro para POSTULAR a un subsidio habitacional\n\nRespuesta\n\nEl monto del ahorro mínimo dependerá del programa habitacional al que se quiera postular, el cual deberá estar depositado en la cuenta para la vivienda, a más tardar el último día del mes anterior a la postulación y a partir de esa fecha no se deberán efectuar giros en la cuenta.\n\nCuál es el monto mínimo del ahorro para POSTULAR a un subsidio habitacional\n\nFuente: https://www.minvu.gob.cl/preguntas-frecuentes/informacion-general-de-subsidios/']","El monto del ahorro mínimo depende del programa habitacional al que quieras postular; debe estar depositado en la cuenta para la vivienda a más tardar el último día del mes anterior a la postulación, y a partir de esa fecha no se pueden hacer giros en la cuenta.",Padre de Familia Pragmático,POOR_GRAMMAR,LONG,single_hop_specific_query_synthesizer
donde cobro el subsidio del minvu?,"['Dónde cobro el subsidio\n\nRespuesta\n\nEs una gestión que realiza cada SERVIU, previa revisión de la documentación que exige cada programa habitacional.\n\nDónde cobro el subsidio\n\nFuente: https://www.minvu.gob.cl/preguntas-frecuentes/informacion-general-de-subsidios/']","Es una gestión que realiza cada SERVIU, previa revisión de la documentación que exige cada programa habitacional.",Padre de Familia Pragmático,POOR_GRAMMAR,MEDIUM,single_hop_specific_query_synthesizer
¿Dónde puedo abrir una cuenta de ahorro para la vivienda a través del Minvu?,"['Dónde se abre una cuenta de ahorro para la vivienda\n\nRespuesta\n\nPuedes abrirla en un entidad bancaria con la cual estableces un contrato que indica el mínimo de ahorro a reunir, de acuerdo al programa habitacional al que planeas postular.\n\nDónde se abre una cuenta de ahorro para la vivienda\n\nFuente: https://www.minvu.gob.cl/preguntas-frecuentes/informacion-general-de-subsidios/']","Puedes abrirla en una entidad bancaria, estableciendo un contrato que indique el mínimo de ahorro a reunir, de acuerdo al programa habitacional al que planeas postular.",Padre de Familia Pragmático,PERFECT_GRAMMAR,MEDIUM,single_hop_specific_query_synthesizer
¿Cómo solicito una prórroga del certificado de subsidio del MINVU y qué requisitos debo cumplir según el programa habitacional?,"['Es posible pedir prórroga de los certificados de subsidio\n\nRespuesta\n\nSí, es posible y los requisitos para ello dependerán de cada programa habitacional.\n\nEs posible pedir prórroga de los certificados de subsidio\n\nFuente: https://www.minvu.gob.cl/preguntas-frecuentes/informacion-general-de-subsidios/']","Sí, es posible pedir prórroga de los certificados de subsidio y los requisitos para ello dependerán de cada programa habitacional.",Pequeña Inversionista,WEB_SEARCH_LIKE,LONG,single_hop_specific_query_synthesizer
¿Podrías explicarme qué es la Calificación Energética de Viviendas y en qué consiste su método de evaluación?,"['Qué es calificación energética y en qué consiste\n\nRespuesta\n\nLa Calificación Energética de Viviendas (CEV), es un instrumento de uso voluntario, que califica la eficiencia energética de una vivienda en su etapa de uso -un sistema similar al usado para etiquetar energéticamente refrigeradores y automóviles- que considera requerimientos de calefacción, enfriamiento, iluminación y agua caliente sanitaria.\n\nQué es calificación energética y en qué consiste']","La Calificación Energética de Viviendas (CEV) es un instrumento de uso voluntario que califica la eficiencia energética de una vivienda en su etapa de uso. Funciona de forma similar al sistema de etiquetado energético de refrigeradores y automóviles, y considera los requerimientos de calefacción, enfriamiento, iluminación y agua caliente sanitaria.",Estudiante Curioso,PERFECT_GRAMMAR,LONG,single_hop_specific_query_synthesizer
"¿Me podríí explicar qué es la cartola de gastos operacionales y cómo se relaciona con el crédito hipotecario, pa' saber qué gastos tengo que cubrir?","['Qué es la cartola de gastos operacionales\n\nRespuesta\n\nEs el documento que muestra los movimientos y saldos relacionados a los gastos operacionales incurridos para cursar el crédito hipotecario, tales como: inscripción conservatoria, tasación, estudio de títulos y redacción de escritura.\n\nQué es la cartola de gastos operacionales']","Es el documento que muestra los movimientos y saldos relacionados a los gastos operacionales incurridos para cursar el crédito hipotecario, tales como inscripción conservatoria, tasación, estudio de títulos y redacción de escritura.",Padre de Familia Pragmático,MISSPELLED,LONG,single_hop_specific_query_synthesizer
"Oye, ¿me podríai decir cómo averiguar si estoy inscrito en el Registro Nacional de Deudores de Pensión de Alimentos y dónde tengo que ir pa' sacarme el certifcado?",['Qué es el certificado de pensión de alimento y donde se obtiene\n\nRespuesta\n\nEs un documento que emite el Servicio de Registro Civil que acredita la existencia o no de inscripciones en el Registro Nacional de Deudores de Pensión de Alimentos.\n\nQué es el certificado de pensión de alimento y donde se obtiene'],El certificado de pensión de alimentos lo emite el Servicio de Registro Civil y sirve para acreditar si una persona está o no inscrita en el Registro Nacional de Deudores de Pensión de Alimentos.,Padre de Familia Pragmático,MISSPELLED,LONG,single_hop_specific_query_synthesizer
¿Qué significa abonar en cuenta y cómo afecta al pago de una deuda?,"['ABONAR EN CUENTA\n\nRespuesta\n\nEs el pago de una parte de lo que le corresponde pagar mensualmente por una deuda contraída. Este puede efectuarse antes o después de la fecha de vencimiento establecida para el pago mensual de la deuda. En caso de ser después, deberá asumir los costos asociados al atraso.\n\nABONAR EN CUENTA\n\nFuente: https://www.educacionfinancierabancoestado.cl/herramientas/diccionario']","Abonar en cuenta es el pago de una parte de lo que le corresponde pagar mensualmente por una deuda contraída. Este puede efectuarse antes o después de la fecha de vencimiento establecida para el pago mensual de la deuda. En caso de ser después, deberá asumir los costos asociados al atraso.",Estudiante Curioso,PERFECT_GRAMMAR,MEDIUM,single_hop_specific_query_synthesizer
definicion de respuesta,"['Nombre Documento\n\nRespuesta\n\nTodo suceso imprevisto, involuntario, repentino y fortuito, causado por medios externos, que produce un daño físico o material, sobre un bien o una persona.\n\nNombre Documento\n\nFuente: https://www.educacionfinancierabancoestado.cl/herramientas/diccionario']","Todo suceso imprevisto, involuntario, repentino y fortuito, causado por medios externos, que produce un daño físico o material, sobre un bien o una persona.",Estudiante Curioso,WEB_SEARCH_LIKE,SHORT,single_hop_specific_query_synthesizer
que es ese titulo que representa una parte de la propiedad de una sociedad o corporacion y como funciona en la practica para los inversionistas chilenos que estan aprendiendo finanzas,['Nombre Documento\n\nRespuesta\n\nTítulo que representa una parte de la propiedad de una sociedad o corporación.\n\nNombre Documento\n\nFuente: https://www.educacionfinancierabancoestado.cl/herramientas/diccionario'],Es un título que representa una parte de la propiedad de una sociedad o corporación.,Estudiante Curioso,POOR_GRAMMAR,LONG,single_hop_specific_query_synthesizer
¿Me puedes explicar qué son las activiades económiacas y cómo ayudan a cubrir necesidades?,"['ACTIVIDADES ECONÓMICAS\n\nRespuesta\n\nConjunto de labores y actividades productivas destinadas a satisfacer necesidades, por medio de la utilización y explotación de la tierra, capital y trabajo.\n\nACTIVIDADES ECONÓMICAS\n\nFuente: https://www.educacionfinancierabancoestado.cl/herramientas/diccionario']","Las actividades económicas son el conjunto de labores y actividades productivas destinadas a satisfacer necesidades, mediante la utilización y explotación de la tierra, el capital y el trabajo.",Pequeña Inversionista,MISSPELLED,MEDIUM,single_hop_specific_query_synthesizer
como me ayuda la educación financiera bancoestado a crear un fondo de emergencia con poco ingreso,"['¿Cómo iniciar un fondo de emergencia sin grandes ingresos?\n\nRespuesta\n\nTener un fondo de emergencia es clave para enfrentar imprevistos sin endeudarse, pero si tu sueldo es ajustado, puede parecer un desafío. La buena noticia es que no necesitas ahorrar grandes sumas de inmediato, sino empezar con pasos pequeños y constantes.\n\nDefine un objetivo realista\n\nNo es necesario que ahorres de golpe varios sueldos completos. Un buen punto de partida es reunir el equivalente a un mes de gastos básicos y, con el tiempo, ampliar la meta a tres o seis meses.\n\nAhorra poco, pero de forma constante\n\nSi tus ingresos son limitados, intenta ahorrar pequeñas cantidades regularmente. Incluso $5.000 o $10.000 al mes pueden hacer la diferencia, si eres constante.\n\nAutomatiza tu ahorro\n\nConfigura una transferencia automática a una cuenta separada, cada vez que recibas tu sueldo. Así, será más fácil evitar la tentación de gastar ese dinero antes de guardarlo.\n\nUsa una cuenta sin costos\n\nGuarda tu fondo en una cuenta de ahorro que no cobre comisiones por mantención. Lo ideal es que sea de fácil acceso, pero sin que puedas retirarlo con tarjeta, para evitar gastarlo en cosas no esenciales.\n\nReduce gastos innecesarios\n\nPequeños ajustes en tu presupuesto pueden liberar dinero para tu fondo. Evita suscripciones que no usas, reduce salidas a comer fuera o revisa alternativas más económicas en servicios.\n\nAhorrar con un sueldo ajustado puede parecer difícil, pero con constancia y pequeños cambios en tus hábitos financieros, puedes construir un fondo de emergencia que te dará tranquilidad y estabilidad.\n\n¿Cómo iniciar un fondo de emergencia sin grandes ingresos?\n\nFuente: https://www.educacionfinancierabancoestado.cl/quiero-ahorrar/detalle-quiero-ahorrar/c%C3%B3mo-iniciar-un-fondo-de-emergencia-sin-grandes-ingresos']","Para iniciar un fondo de emergencia con ingresos limitados, la Educación Financiera BancoEstado sugiere varios pasos simples:

1. Define un objetivo realista: comienza ahorrando el equivalente a un mes de gastos básicos y, con el tiempo, amplía la meta a tres o seis meses.
2. Ahorra pequeñas cantidades de forma constante: incluso $5.000 o $10.000 al mes pueden marcar la diferencia si eres constante.
3. Automatiza el ahorro: programa una transferencia automática a una cuenta separada cada vez que recibas tu sueldo, evitando la tentación de gastar ese dinero antes de guardarlo.
4. Usa una cuenta sin costos: elige una cuenta de ahorro que no cobre comisiones de mantención y que sea de fácil acceso, pero sin tarjeta para evitar retiros impulsivos.
5. Reduce gastos innecesarios: elimina suscripciones que no utilizas, disminuye las salidas a comer fuera y busca alternativas más económicas en servicios.

Con constancia y pequeños ajustes en tus hábitos financieros, podrás construir un fondo de emergencia que te brinde tranquilidad y estabilidad.",Estudiante Curioso,PERFECT_GRAMMAR,MEDIUM,single_hop_specific_query_synthesizer
"Oye, segun el diccionario del Banco Estado, ¿qué es un siniestro y cómo ese daño afecta la príma de mi seguro de auto?","['<1-hop>\n\nNombre Documento\n\nRespuesta\n\nTodo suceso imprevisto, involuntario, repentino y fortuito, causado por medios externos, que produce un daño físico o material, sobre un bien o una persona.\n\nNombre Documento\n\nFuente: https://www.educacionfinancierabancoestado.cl/herramientas/diccionario']","Un siniestro se define como todo suceso imprevisto, involuntario, repentino y fortuito, causado por medios externos, que produce un daño físico o material sobre un bien o una persona.",,,,multi_hop_specific_query_synthesizer
"¿Cuál es la recomendación principal para iniciar un fondo de emergencia cuando se tiene un sueldo ajustado y, además, qué tipo de cuenta sugiere BancoEstado para guardar ese dinero de forma segura y sin costos?","['<1-hop>\n\n¿Cómo iniciar un fondo de emergencia sin grandes ingresos?\n\nRespuesta\n\nTener un fondo de emergencia es clave para enfrentar imprevistos sin endeudarse, pero si tu sueldo es ajustado, puede parecer un desafío. La buena noticia es que no necesitas ahorrar grandes sumas de inmediato, sino empezar con pasos pequeños y constantes.\n\nDefine un objetivo realista\n\nNo es necesario que ahorres de golpe varios sueldos completos. Un buen punto de partida es reunir el equivalente a un mes de gastos básicos y, con el tiempo, ampliar la meta a tres o seis meses.\n\nAhorra poco, pero de forma constante\n\nSi tus ingresos son limitados, intenta ahorrar pequeñas cantidades regularmente. Incluso $5.000 o $10.000 al mes pueden hacer la diferencia, si eres constante.\n\nAutomatiza tu ahorro\n\nConfigura una transferencia automática a una cuenta separada, cada vez que recibas tu sueldo. Así, será más fácil evitar la tentación de gastar ese dinero antes de guardarlo.\n\nUsa una cuenta sin costos\n\nGuarda tu fondo en una cuenta de ahorro que no cobre comisiones por mantención. Lo ideal es que sea de fácil acceso, pero sin que puedas retirarlo con tarjeta, para evitar gastarlo en cosas no esenciales.\n\nReduce gastos innecesarios\n\nPequeños ajustes en tu presupuesto pueden liberar dinero para tu fondo. Evita suscripciones que no usas, reduce salidas a comer fuera o revisa alternativas más económicas en servicios.\n\nAhorrar con un sueldo ajustado puede parecer difícil, pero con constancia y pequeños cambios en tus hábitos financieros, puedes construir un fondo de emergencia que te dará tranquilidad y estabilidad.\n\n¿Cómo iniciar un fondo de emergencia sin grandes ingresos?\n\nFuente: https://www.educacionfinancierabancoestado.cl/quiero-ahorrar/detalle-quiero-ahorrar/c%C3%B3mo-iniciar-un-fondo-de-emergencia-sin-grandes-ingresos']","La recomendación principal para iniciar un fondo de emergencia con un sueldo ajustado es definir un objetivo realista, empezando por reunir el equivalente a un mes de gastos básicos y, con el tiempo, ampliar la meta a tres o seis meses. Se sugiere ahorrar pequeñas cantidades de forma constante, por ejemplo $5.000 o $10.000 al mes, automatizar la transferencia a una cuenta separada y reducir gastos innecesarios. En cuanto al tipo de cuenta, BancoEstado aconseja usar una cuenta de ahorro que no cobre comisiones por mantención, que sea de fácil acceso pero que no permita retiros con tarjeta, de modo que el dinero quede protegido y no se gaste en cosas no esenciales.",,,,multi_hop_specific_query_synthesizer
que es la portabilidad financiera y como ayuda a cambiar de banco las instituciones financieras,"['<1-hop>\n\nQue es la Portabilidad Financiera\n\nRespuesta\n\nLa Portabilidad es un proyecto de ley que busca facilitar el proceso de cambio de una institución financiera a otra, que ofrezca mejores condiciones para las Personas, Microempresas y Pequeñas Empresas.\n\nLa Portabilidad Financiera facilita a las personas, micro y pequeñas empresas para que puedan cambiarse de una institución financiera a otra que les ofrezca mejores condiciones, disminuyendo los tiempos y costos involucrados en este proceso. Adicionalmente asigna a las Instituciones financieras involucradas la responsabilidad de generar los certificados de liquidación con el detalle de deudas, la ejecución de los pagos y cierre de los productos en tu banco de origen.\n\nQue es la Portabilidad Financiera\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/portate-a-banco-estado.html#/']","La Portabilidad Financiera es un proyecto de ley que busca facilitar el proceso de cambio de una institución financiera a otra que ofrezca mejores condiciones para las personas, microempresas y pequeñas empresas. Permite a los usuarios cambiarse de banco reduciendo tiempos y costos, y obliga a las instituciones financieras involucradas a generar certificados de liquidación con el detalle de deudas, ejecutar los pagos y cerrar los productos en el banco de origen.",,,,multi_hop_specific_query_synthesizer
¿El portal CASAVERSO es seguro y cómo me ayuda la IA para buscar departamentos?,"['<1-hop>\n\nEl Nuevo Portal CASAVERSO es seguro\n\nRespuesta\n\nEl nuevo portal cumple con todas las condiciones y exigencias que nos rigen como instituciones financieras en materia de seguridad informática y uso de datos personales.\n\nEl Nuevo Portal CASAVERSO es seguro', '<2-hop>\n\nCómo funciona la inteligencia artificial en CASAVERSO\n\nRespuesta\n\nHemos incorporado inteligencia artificial a través de Vivi, la guIA hipotecaria (¡soy yo!). Estoy preparada para mostrarte casas o departamentos nuevos de acuerdo a tus preferencias. Sólo debes escribir tu búsqueda y elegiré los resultados que puedan gustarte. Mientras más detalles me des, mejor.\n\nPor ejemplo, alguien me pidió hace poco: “Busco departamento en San Miguel con 2 dormitorios, estacionamiento y cerca del Metro”. ¡Y encontré varias propiedades!\n\nTambién puedo responder tus dudas sobre créditos hipotecarios, el proceso de compra de una propiedad, subsidios, entre otros temas relacionados. Estoy en etapa de desarrollo, y mi conocimiento crecerá a nuevos ámbitos.\n\nCómo funciona la inteligencia artificial en CASAVERSO']","Sí, el nuevo portal CASAVERSO cumple con todas las condiciones y exigencias de seguridad informática y protección de datos personales que rigen a las instituciones financieras, por lo que es considerado seguro. Además, incorpora una inteligencia artificial llamada Vivi, que actúa como guía hipotecaria: basta con escribir la búsqueda (por ejemplo, “departamento en San Miguel con 2 dormitorios, estacionamiento y cerca del Metro”) y Vivi selecciona los inmuebles que coinciden con tus preferencias, y también puede responder dudas sobre créditos hipotecarios, procesos de compra y subsidios.",,,,multi_hop_specific_query_synthesizer
¿Cual es el plazo máxmo y la tasa prefrencial que puedo obtener si cumplo con los requisitos de antiguedad laboral para un credito hipotecario?,"['<1-hop>\n\nRequisitos para obtener un crédito hipotecario\n\nRespuesta\n\nRequisitos para obtener un crédito hipotecario:\n\nMayor de 18 años.\n\nNacionalidad chilena o extranjera con permanencia definitiva.\n\nAntecedentes comerciales de acuerdo con la Política Crediticia del Banco.\n\nAcreditar domicilio.\n\nAcreditar cuota contado (pie) requerida para optar al financiamiento hipotecario.\n\nSi eres trabajadores dependientes debes acreditar una antigüedad laboral de a lo menos 1 año.\n\nSi eres trabajador Independiente con título profesional, debes tener a lo menos 1 año desde la Iniciación de Actividades y, con título técnico, comisionista u otra prestación de servicios, debes tener a lo menos 2 años desde la Iniciación de Actividades.\n\nSi eres Socio de Empresa debes tener a lo menos 2 años de antigüedad.\n\nRequisitos para obtener un crédito hipotecario\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/creditos/creditos-hipotecarios.html#/', '<2-hop>\n\nPrincipales características de nuestros Créditos Hipotecarios\n\nRespuesta\n\nFinanciamiento hasta 90%\n\nPara la compra de propiedades nuevas o usadas, sujeto a evaluación comercial y de riesgo.\n\nPlazo de 8 hasta 30 años\n\nDependiendo del tipo de producto, plazos de 8, 12, 15, 20, 25 y 30 años.\n\nHasta 6 meses de gracia\n\nPara pagar el primer dividendo.\n\nHasta 2 meses de no pago\n\nDurante el año, a partir del segundo año del crédito.\n\nTasa preferencial\n\nAl tener o contratar plan de cuenta, según renta, y pago automático del dividendo (PAC).\n\nComplementa renta\n\nCon un familiar o no para optar a un mayor financiamiento\n\nPrincipales características de nuestros Créditos Hipotecarios\n\nFuente: https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/home/productos-/creditos/creditos-hipotecarios.html#/']","Para acceder a un crédito hipotecario debes ser mayor de 18 años y, si eres trabajador dependiente, acreditar al menos 1 año de antigüedad laboral. Cumpliendo esos requisitos, el banco ofrece plazos que van de 8 hasta 30 años, siendo 30 años el plazo máximo disponible. Además, puedes obtener una tasa preferencial siempre que tengas una cuenta con plan, tu renta lo permita y pagues el dividendo de forma automática (PAC).",,,,multi_hop_specific_query_synthesizer
